arclength,x,y,curvature,x_scaled,y_scaled,arclength_scaled,curvature_scaled
0.07637846731859832,-0.09517776343091722,1.0963377229136533,1.4566721515621617,-6.280641880963707,-0.49448568102000934,5.931551771962345,0.018757045474660852
0.09669908131809168,-0.11525719974369064,1.0932199935825873,1.415936526461487,-7.84001090501369,-0.7366085408705914,7.509650655163,0.018232507422888063
0.11701969531758527,-0.13525136296395238,1.0895234900497988,1.3712166312695355,-9.392757620699216,-1.0236790052269527,9.087749538363672,0.017656665352427704
0.13734030931707863,-0.15514638037697412,1.0852684389793,1.3241417237102635,-10.937804672994485,-1.354126271361892,10.665848421564327,0.01705049863134514
0.15766092331657222,-0.17492911222375965,1.0804765980066042,1.2762339879984603,-12.474131628215849,-1.7262606413014367,12.243947304764998,0.016433607880484938
0.17798153731606559,-0.19458726254331385,1.0751706291502567,1.2288963334643663,-14.000783582032428,-2.1383221826853855,13.822046187965652,0.01582405786073096
0.19830215131555895,-0.2141094900149142,1.06937347222336,1.1834098387386558,-15.516879767476912,-2.588529389628178,15.400145071166307,0.015238344562691937
0.21862276531505254,-0.23348551880038138,1.063107718245105,1.140938087056689,-17.02162216295629,-3.075127843579466,16.97824395436698,0.014691451030861306
0.2389433793145459,-0.2527062493863484,1.0563949828522952,1.1025351322015358,-18.51430410026249,-3.5964388741850826,18.556342837567634,0.014196949938211896
0.2592639933140395,-0.2717638692726743,1.0492552801447474,1.069101828449296,-19.99431886063456,-4.150908186453236,20.134441720768304,0.01376644126254566
0.27958460731353285,-0.2906519400555131,1.0417064630959747,1.0405927142803333,-21.46116643762982,-4.737149318460922,21.71254060396896,0.013399339612159842
0.2999052213130262,-0.30936534072076327,1.0337640694397994,1.0162701489801353,-22.91444913329315,-5.353955609799499,23.290639487169614,0.01308614665181735
0.3202258353125198,-0.32790008422094424,1.0254415248881643,0.9954518838433184,-24.353857313517203,-6.000284419679488,24.868738370370288,0.012818077309339666
0.34054644931201317,-0.346253118803054,1.0167503893500371,0.9775297959638037,-25.779153979163848,-6.675238005570435,26.44683725357094,0.012587301003911972
0.36086706331150675,-0.36442212929806467,1.007700603258493,0.9619671451362924,-27.190159334206378,-7.378044393439765,28.024936136771615,0.0123869063241861
0.3811876773110001,-0.382405338410415,0.9983007338978013,0.9482972047010043,-28.586735353871504,-8.108038247991075,29.603035019972268,0.012210883398158696
0.4015082913104935,-0.4002013080075054,0.9885582217305104,0.9361229075655205,-29.968770352781544,-8.864641742902876,31.181133903172924,0.012054119335121306
0.42182890530998707,-0.4178087404091922,0.9784796267245343,0.9251171219504858,-31.33616355309654,-9.647345431066995,32.759232786373595,0.011912401776338987
0.44214951930948043,-0.4352262796772797,0.9680708746802359,0.9150231916579773,-32.68880965265622,-10.455689114827209,34.33733166957425,0.011782425851892575
0.462470133308974,-0.45245231290501703,0.957337503557514,0.9056554368068251,-34.026583393122294,-11.289242716217785,35.91543055277492,0.011661800628468003
0.4827907473084674,-0.46948477150658935,0.9462849098028887,0.8968994067024846,-35.3493241281204,-12.147587147201989,37.493529435975574,0.011549052365471086
0.5031113613079607,-0.48632093252842745,0.9349185946497199,0.8887150471251418,-36.65682039307635,-13.030295181997076,39.07162831917623,0.011443665299061831
0.5234319753074543,-0.5029572336959083,0.92324439350166,0.8812615679381959,-37.94879554174291,-13.936913643155407,40.6497272023769,0.01134768951761777
0.5437525893069477,-0.519389217371699,0.9112685465461239,0.8748735098715427,-39.22490339400481,-14.866957917722345,42.227826085577554,0.011265432782275852
0.5640732033064411,-0.535611635340458,0.8989975712910194,0.8698394489198459,-40.48473637345864,-15.819921856033758,43.805924968778214,0.011200610982743315
0.5843938173059346,-0.5516185831099377,0.8864380987485243,0.8663888386200819,-41.727835937236435,-16.795290493683922,45.38402385197888,0.011156178710019083
0.604714431305428,-0.5674036344678868,0.8735967093038207,0.8646941516697827,-42.95370302569476,-17.7925527979596,46.962122735179534,0.011134356833244692
0.6250350453049216,-0.5829599760389529,0.8604797685838238,0.864872316498723,-44.161808512103754,-18.81121441427456,48.54022161838021,0.011136650997923294
0.645355659304415,-0.5982805418415847,0.8470932633259163,0.8669851358932531,-45.351603652336145,-19.850810412603664,50.11832050158086,0.011163857016395225
0.6656762733039083,-0.6133581478449343,0.8334426372466772,0.8710384925065214,-46.52253053455627,-20.91091803391737,51.69641938478152,0.011216050637477742
0.6859968873034019,-0.6281856265257594,0.8195326269106153,0.8769802648742485,-47.674032528909144,-21.991169436615934,53.27451826798219,0.011292560711746698
0.7063175013028953,-0.6427559614253257,0.8053670975989007,0.88469700369718,-48.805564737209465,-23.0912644429637,54.85261715118285,0.011391926393216328
0.7266381153023889,-0.6570624217063097,0.7909488791780959,0.894009558689449,-49.916604442630685,-24.210983285523398,56.430716034383515,0.011511840827832204
0.7469587293018822,-0.671098696708795,0.7762796019709642,0.9046669832586386,-51.00666155932369,-25.35019935342924,58.00881491758417,0.011649072666219916
0.7672793433013756,-0.6848590217267208,0.761359552780094,0.9161134578364567,-52.075288400215804,-26.508890373592216,59.58691380078483,0.011796464818908791
0.7875999573008692,-0.6983381709123304,0.7461878359094373,0.9273127918596037,-53.12207912597025,-27.687125905767424,61.165012683985495,0.011940674631207878
0.8079205713003625,-0.7115312146951821,0.730763074725408,0.9373617366900724,-54.14665090614651,-28.885012859319133,62.743111567186155,0.012070071293974664
0.8282411852998561,-0.7244332132482368,0.7150842600172074,0.9455958971237274,-55.148620113776744,-30.102629609557994,64.32121045038683,0.012176099628170583
0.8485617992993495,-0.7370389086659069,0.6991516013137576,0.9516057917830858,-56.12757841991301,-31.339959884467902,65.89930933358748,0.01225348688878555
0.8688824132988429,-0.7493424171421051,0.6829673782006347,0.9552460507685483,-57.08306888817456,-32.596826651433034,67.47740821678813,0.012300361199698021
0.8892030272983364,-0.7613369211482907,0.6665367916369995,0.9566367868375213,-58.014562069294925,-33.87282600396494,69.0555070999888,0.012318269209857345
0.9095236412978298,-0.7730143616115202,0.6498688152725337,0.9561583047113111,-58.921432095669324,-35.16726104842935,70.63360598318945,0.012312107966923913
0.9298442552973234,-0.7843651300924934,0.6329770467643678,0.9544424383596086,-59.80293277590171,-36.479075790773514,72.21170486639014,0.012290013370584711
0.9501648692968168,-0.7953777609636024,0.6158805590940182,0.9523658274420933,-60.65817368935203,-37.80678902325287,73.78980374959079,0.012263273595700404
