arclength,x,y,curvature,x_scaled,y_scaled,arclength_scaled,curvature_scaled
0.09462016070171797,-0.08611366086778685,1.0019669505356603,0.8875212261299892,-7.237845896155123,-0.24444699710068107,7.348201680095417,0.011428292893767567
0.11327428315827948,-0.10470594823923203,1.000413026006814,0.8879730597366651,-8.681722933421556,-0.36512477601088733,8.796880830071984,0.011434110993261203
0.13192840561484076,-0.12327010418591815,0.9985512910115469,0.8883527734063048,-10.123415284241199,-0.5097071157433248,10.245559980048533,0.011439000430161021
0.15058252807140227,-0.14180082819396847,0.9963821404011457,0.8886765037442765,-11.562511310706387,-0.6781633521470951,11.6942391300251,0.011443168989753755
0.16923665052796377,-0.16029282934979822,0.9939060857433678,0.8889564705749983,-12.998600120468124,-0.8704537568701198,13.142918280001666,0.011446774022340952
0.18789077298452506,-0.1787408416621956,0.9911237486525334,0.8892009018670501,-14.431272756648905,-1.0865300553443262,14.591597429978215,0.011449921476526528
0.20654489544108656,-0.19713963938440193,0.9880358541196217,0.8894139681867401,-15.860123387755449,-1.3263359447702499,16.04027657995478,0.011452665055198817
0.22519901789764807,-0.2154840523361905,0.9846432238423637,0.8895957265978657,-17.28475049759135,-1.5898076121021063,17.488955729931348,0.011455005493147898
0.24385314035420957,-0.23376898120968972,0.9809467695517958,0.889743363316543,-18.7047580739073,-1.8768742523076014,18.937634879907915,0.011456906558286673
0.26250726281077086,-0.2519894101536415,0.976947485745811,0.8898746867066589,-20.119756585694596,-2.187458632680375,20.386314029884463,0.011458597562537459
0.28116138526733236,-0.27014040223602287,0.9726464386920985,0.8900309704641355,-21.52936263081233,-2.5214779468716984,21.83499317986103,0.011460609972497239
0.29981550772389387,-0.2882170794047466,0.9680447520533865,0.8902594960787595,-22.933197379735418,-2.8788449312340703,23.283672329837596,0.011463552614972438
0.31846963018045515,-0.30621460051805943,0.9631435920920921,0.8906126179526233,-24.33088486939529,-3.2594690138281948,24.732351479814145,0.011468099638843977
0.33712375263701666,-0.32412813936947243,0.9579441528737807,0.891147447553435,-25.722050296596024,-3.663257463522257,26.181030629790712,0.0114749864480226
0.35577787509357817,-0.3419528627126878,0.9524476414706242,0.8919255273119392,-27.10631831143013,-4.090116539091383,27.62970977976728,0.011485005502342766
0.3744319975501397,-0.3596839082865299,0.9466552631648614,0.8930124981873291,-28.483311310694706,-4.539952638316933,29.078388929743845,0.01149900203692157
0.39308612000670096,-0.37731636283987263,0.9405682066522549,0.8944777643059707,-29.852647731307304,-5.012673447085945,30.527068079720394,0.011517869743831712
0.41174024246326246,-0.39484524015657047,0.9341876292455517,0.8963941572806166,-31.213940343722058,-5.508189088490525,31.97574722969696,0.01154254644966027
0.43039436491982397,-0.4122654590803854,0.927514642077942,0.8988376017474609,-32.56679454534553,-6.0264132719270975,33.42442637967353,0.011574009808749175
0.44904848737638525,-0.42957182153991713,0.9205502953065173,0.9018867823250274,-33.91080665395276,-6.567264442195935,34.873105529650076,0.011613273014744107
0.46770260983294676,-0.44675899057353274,0.9132955633157307,0.9056228089749216,-35.245562201103354,-7.130666928600419,36.321784679626646,0.011661380491564791
0.48635673228950826,-0.46382146888823905,0.9057513304717384,0.9100901267078422,-36.570634267023436,-7.7165520512648555,37.77046382960321,0.011718904541692535
0.5050108547460695,-0.4807535898611004,0.8979183897140326,0.9151932579610694,-37.88558278177585,-8.324858230508298,39.21914297957976,0.011784615734754951
0.523664977202631,-0.497549538009512,0.889797471550834,0.9208006381458397,-39.1899561149815,-8.955528735062302,40.66782212955633,0.011856819960672673
0.5423190996591926,-0.5142033802878271,0.8813892842243145,0.9267758708247966,-40.48329350631545,-9.608508562839802,42.11650127953289,0.011933760891382908
0.5609732221157541,-0.5307090977558007,0.8726945542594274,0.9329783876940055,-41.76512752487827,-10.283741291912932,43.56518042950946,0.01201362847919142
0.5796273445723154,-0.5470606172470348,0.8637140670127419,0.9392641430583564,-43.034986528567515,-10.981165931490537,45.01385957948601,0.012094567899283497
