x[0],x[1],x[2],column_0,column_1_[0],column_1_[1],column_1_[2],column_2_[0],column_2_[1],column_2_[2],column_3,column_4_[0],column_4_[1],column_4_[2],column_4_[3],column_4_[4],column_4_[5],column_4_[6],column_4_[7],column_4_[8],column_4_[9],column_4_[10],column_4_[11],column_4_[12],column_4_[13],column_4_[14],column_4_[15],column_4_[16],column_4_[17],column_4_[18],column_4_[19],column_4_[20],column_4_[21],column_5_[0],column_5_[1],column_5_[2],column_5_[3],column_5_[4],column_5_[5],column_5_[6],column_5_[7],column_5_[8],column_5_[9],column_5_[10],column_5_[11],column_5_[12],column_5_[13],column_5_[14],column_5_[15],column_5_[16],column_5_[17],column_5_[18],column_5_[19],column_5_[20],column_5_[21],column_6_[0],column_6_[1],column_6_[2],column_6_[3],column_6_[4],column_6_[5],column_6_[6],column_6_[7],column_6_[8],column_6_[9],column_6_[10],column_6_[11],column_6_[12],column_6_[13],column_6_[14],column_6_[15],column_6_[16],column_6_[17],column_6_[18],column_6_[19],column_6_[20],column_6_[21],column_7_[0],column_7_[1],column_7_[2],column_7_[3],column_7_[4],column_7_[5],column_7_[6],column_7_[7],column_7_[8],column_7_[9],column_7_[10],column_7_[11],column_7_[12],column_7_[13],column_7_[14],column_7_[15],column_7_[16],column_7_[17],column_7_[18],column_7_[19],column_7_[20],column_7_[21],column_8_[0],column_8_[1],column_8_[2],column_8_[3],column_8_[4],column_8_[5],column_8_[6],column_8_[7],column_8_[8],column_8_[9],column_8_[10],column_8_[11],column_8_[12],column_8_[13],column_8_[14],column_8_[15],column_8_[16],column_8_[17],column_8_[18],column_8_[19],column_8_[20],column_8_[21],column_9_[0],column_9_[1],column_9_[2],column_9_[3],column_9_[4],column_9_[5],column_9_[6],column_9_[7],column_9_[8],column_9_[9],column_9_[10],column_9_[11],column_9_[12],column_9_[13],column_9_[14],column_9_[15],column_9_[16],column_9_[17],column_9_[18],column_9_[19],column_9_[20],column_9_[21],column_10,column_11_[0],column_11_[1],column_11_[2],column_11_[3],column_11_[4],column_11_[5],column_11_[6],column_11_[7],column_11_[8],column_11_[9],column_11_[10],column_11_[11],column_11_[12],column_11_[13],column_11_[14],column_11_[15],column_11_[16],column_11_[17],column_11_[18],column_11_[19],column_11_[20],column_11_[21],column_12,column_13_[0],column_13_[1],column_13_[2],column_14,column_15_[0],column_15_[1],column_15_[2],column_15_[3],column_15_[4],column_15_[5],column_15_[6],column_15_[7],column_15_[8],column_15_[9],column_15_[10],column_15_[11],column_15_[12],column_15_[13],column_15_[14],column_15_[15],column_15_[16],column_15_[17],column_15_[18],column_15_[19],column_15_[20],column_15_[21],column_16_[0],column_16_[1],column_16_[2],column_16_[3],column_16_[4],column_16_[5],column_16_[6],column_16_[7],column_16_[8],column_16_[9],column_16_[10],column_16_[11],column_16_[12],column_16_[13],column_16_[14],column_16_[15],column_16_[16],column_16_[17],column_16_[18],column_16_[19],column_16_[20],column_16_[21]
0.127305,-0.633121,0.652626,0,0,0,0,-2.88565e-08,-5.51866e-07,-6.30162e-07,0,6,7,38,87,121,1594,1600,1601,1632,1681,1715,0,0,0,0,0,0,0,0,0,0,0,6,7,38,87,121,1594,1600,1601,1632,1681,1715,0,0,0,0,0,0,0,0,0,0,0,0.033204,0.0329412,0.0338229,0.0328064,0.0334429,0.0999901,0.105905,0.105876,0.106108,0.105808,0.106045,0,0,0,0,0,0,0,0,0,0,0,0.0332087,0.0329843,0.0335145,0.033024,0.0331665,0.1,0.105958,0.105877,0.106059,0.10589,0.105942,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0988547,0.425418,0.842794,0,0,0,0,-9.15713e-08,1.00195e-06,1.15423e-06,1,37,66,67,133,134,1595,1631,1660,1661,1727,1728,0,0,0,0,0,0,0,0,0,0,0,37,66,67,133,134,1595,1631,1660,1661,1727,1728,0,0,0,0,0,0,0,0,0,0,0,0.0350748,0.0358671,0.033697,0.0349049,0.0326791,0.0998976,0.106693,0.106763,0.106075,0.10626,0.106035,0,0,0,0,0,0,0,0,0,0,0,0.0346261,0.0352295,0.0337456,0.0347156,0.0330285,0.1,0.106457,0.106678,0.106145,0.106495,0.105924,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212911,-0.699211,0.529029,0,0,0,0,8.81931e-08,-4.29302e-07,-6.43263e-07,2,3,1065,1070,1080,1596,1597,2659,2664,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1065,1070,1080,1596,1597,2659,2664,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033867,0.034016,0.0381564,0.0378958,0.100031,0.106183,0.106268,0.107832,0.107724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337631,0.0342015,0.0382222,0.038151,0.1,0.106146,0.106304,0.107813,0.107788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.195697,-0.687541,0.555758,0,0,0,0,4.96677e-08,-4.63207e-07,-6.4968e-07,3,2,4,1070,1074,1080,1081,1596,1597,1598,2664,2668,2674,2675,0,0,0,0,0,0,0,0,0,2,4,1070,1074,1080,1081,1596,1597,1598,2664,2668,2674,2675,0,0,0,0,0,0,0,0,0,0.033867,0.032977,0.0332951,0.0381982,0.0336019,0.0376635,0.106197,0.100019,0.105848,0.106049,0.10782,0.106125,0.107639,0,0,0,0,0,0,0,0,0,0.0337631,0.0329044,0.0336814,0.0381148,0.0336517,0.0379485,0.106152,0.1,0.105846,0.10612,0.107771,0.106112,0.107709,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.178744,-0.675159,0.581189,0,0,0,0,2.13537e-08,-4.91667e-07,-6.50654e-07,4,3,5,1074,1077,1081,1082,1597,1598,1599,2668,2671,2675,2676,0,0,0,0,0,0,0,0,0,3,5,1074,1077,1081,1082,1597,1598,1599,2668,2671,2675,2676,0,0,0,0,0,0,0,0,0,0.032977,0.0320512,0.0329228,0.038289,0.033307,0.0376163,0.10587,0.100005,0.105511,0.1059,0.107829,0.106024,0.10762,0,0,0,0,0,0,0,0,0,0.0329044,0.0320021,0.0332182,0.0381199,0.0332446,0.0378582,0.105852,0.1,0.105538,0.105957,0.107773,0.105969,0.107674,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162045,-0.662226,0.605297,0,0,0,0,8.18778e-10,-5.14932e-07,-6.47179e-07,5,4,6,1077,1079,1082,1083,1598,1599,1600,2671,2673,2676,2677,0,0,0,0,0,0,0,0,0,4,6,1077,1079,1082,1083,1598,1599,1600,2671,2673,2676,2677,0,0,0,0,0,0,0,0,0,0.0320512,0.0323342,0.0326763,0.038715,0.0330995,0.0379427,0.105537,0.0999901,0.105592,0.105797,0.107977,0.10595,0.107733,0,0,0,0,0,0,0,0,0,0.0320021,0.0323201,0.0328634,0.0384713,0.0329374,0.0381104,0.105543,0.1,0.105646,0.105834,0.107912,0.105862,0.107773,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.145005,-0.648303,0.628988,0,0,0,0,-1.48254e-08,-5.34273e-07,-6.39792e-07,6,0,5,7,121,1079,1083,1594,1599,1600,1601,1715,2673,2677,0,0,0,0,0,0,0,0,0,0,5,7,121,1079,1083,1594,1599,1600,1601,1715,2673,2677,0,0,0,0,0,0,0,0,0,0.033204,0.0323342,0.039417,0.0384804,0.0329949,0.0335112,0.105899,0.105613,0.0999806,0.108247,0.107941,0.105894,0.106073,0,0,0,0,0,0,0,0,0,0.0332087,0.0323201,0.039118,0.0386412,0.0331026,0.0332312,0.105953,0.105651,0.1,0.10817,0.107983,0.105917,0.105965,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158454,-0.622951,0.656008,0,0,0,0,-5.90775e-08,-5.43251e-07,-5.87331e-07,7,0,6,8,38,1079,1092,1594,1600,1601,1602,1632,2673,2686,0,0,0,0,0,0,0,0,0,0,6,8,38,1079,1092,1594,1600,1601,1602,1632,2673,2686,0,0,0,0,0,0,0,0,0,0.0329412,0.039417,0.0322046,0.0389326,0.0334586,0.034149,0.1059,0.108286,0.0999782,0.105617,0.10806,0.105988,0.106213,0,0,0,0,0,0,0,0,0,0.0329843,0.039118,0.0322526,0.0390626,0.0334694,0.0337692,0.105877,0.10818,0.1,0.105626,0.108151,0.106049,0.106149,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.188703,-0.612155,0.658369,0,0,0,0,-9.54564e-08,-5.25308e-07,-5.41928e-07,8,7,9,1078,1079,1092,1093,1601,1602,1603,2672,2673,2686,2687,0,0,0,0,0,0,0,0,0,7,9,1078,1079,1092,1093,1601,1602,1603,2672,2673,2686,2687,0,0,0,0,0,0,0,0,0,0.0322046,0.0320363,0.0333659,0.0390002,0.0385926,0.0340214,0.105651,0.099979,0.105559,0.10596,0.108124,0.107903,0.106166,0,0,0,0,0,0,0,0,0,0.0322526,0.032086,0.0333606,0.0387094,0.0386933,0.0336431,0.105626,0.1,0.105569,0.106011,0.108016,0.108003,0.106104,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.218571,-0.600649,0.659727,0,0,0,0,-1.36012e-07,-4.98698e-07,-4.95312e-07,9,8,10,1076,1078,1093,1094,1602,1603,1604,2670,2672,2687,2688,0,0,0,0,0,0,0,0,0,8,10,1076,1078,1093,1094,1602,1603,1604,2670,2672,2687,2688,0,0,0,0,0,0,0,0,0,0.0320363,0.0330932,0.0338719,0.0388139,0.0385222,0.0344577,0.105594,0.0999804,0.105923,0.106142,0.108063,0.107857,0.106323,0,0,0,0,0,0,0,0,0,0.032086,0.033151,0.0338408,0.038562,0.0385831,0.0341123,0.105569,0.1,0.105935,0.10618,0.107957,0.107959,0.106271,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
