arclength,x,y,curvature,x_scaled,y_scaled,arclength_scaled,curvature_scaled
-0.8891557468757147,0.7825461011820289,0.6513760930109839,0.968569770690373,60.145591164420175,-29.8606695255704,-69.051835302368,0.012471925968199498
-0.8709942595815043,0.7706807279942879,0.6651222800738298,0.9587910922565281,59.2241262826602,-28.79314063826979,-67.64141419909963,0.012346009429004998
-0.8528327722872939,0.7585759426379717,0.67866186979092,0.9494333622048146,58.28406865188869,-27.741656100840565,-66.23099309583124,0.012225513291331633
-0.8346712849930834,0.7462385821184108,0.6919916871356813,0.9404237490752239,57.32594923393959,-26.7064624858464,-64.82057199256286,0.012109499730559154
-0.816509797698873,0.7336751376422028,0.7051090345125094,0.9317130048345442,56.35027213591728,-25.68776928856193,-63.41015088929447,0.011997334597405927
-0.7983483104046626,0.7208917805086621,0.7180116270336437,0.9232743967043812,55.3575166209265,-24.685753953370636,-61.999729786026094,0.011888673663460999
-0.7801868231104521,0.7078943880012684,0.7306975277960416,0.9151027084769845,54.34813911880231,-23.700566900162826,-60.589308682757704,0.011783449761485765
-0.7620253358162417,0.6946885692791169,0.743165083158251,0.9072132763071676,53.32257523684003,-22.732336550733635,-59.17888757948933,0.011681860369651914
-0.7438638485220312,0.6812796912683688,0.7554128580172865,0.8996410376198528,52.281241770525334,-21.781174355180937,-57.768466476220944,0.0115843553646646
-0.7257023612278208,0.667672904553699,0.767439571085502,0.892439584043797,51.22453871426407,-20.84717981830333,-56.35804537295256,0.011491624826729295
-0.7075408739336104,0.6538731692697473,0.7792440301674657,0.8856802201120696,50.15285127211238,-19.930445525998024,-54.947624269684184,0.01140458691877504
-0.6893793866393999,0.6398852809925669,0.7908250674368342,0.8794510387745661,49.06655186850655,-19.031062171658867,-53.53720316641579,0.011324375982160264
-0.6712178993451895,0.625713896631075,0.8021814747132257,0.8738560324698507,47.96600215899309,-18.149123582574305,-52.12678206314742,0.011252331090263336
-0.6530564120509791,0.6113635602533846,0.8133119388725252,0.8690071998713371,46.851555035901654,-17.284731735963106,-50.71636095987903,0.011189894409880725
-0.6348949247567686,0.5968387249736629,0.8242149853294836,0.8649674434095612,45.723556328078466,-16.438001148115717,-49.30593985661064,0.011137875913077019
-0.6167334374625582,0.5821437587946307,0.8348889543964703,0.8617689439829238,44.58234525461482,-15.609060710373527,-47.895518753342266,0.011096689981752818
-0.5985719501683477,0.567282940514695,0.8453319980005923,0.859439968855194,43.42825410699502,-14.79805394407741,-46.48509765007388,0.011066700603337549
-0.5804104628741373,0.5522604548867575,0.8555420779341687,0.858005200502307,42.26160787312939,-14.005139136435872,-45.074676546805506,0.01104822560523187
-0.5622489755799269,0.5370803877768257,0.8655169641056273,0.857485816814673,41.08272386137209,-13.230489476360404,-43.66425544353712,0.011041537687544076
-0.5440874882857164,0.5217467213226201,0.8752542327903963,0.8578995283058665,39.89191132453848,-12.474293190301239,-42.25383434026873,0.011046864902213063
-0.525926000991506,0.5062633290921857,0.8847512648817989,0.8592605679664648,38.68947108392295,-11.736753678082906,-40.843413237000355,0.011064390522359835
-0.5077645136972956,0.49063397124249836,0.8940052441419466,0.8615796299558574,37.47569515331623,-11.018089648739846,-39.43299213373197,0.011094252252843901
-0.4896030264030851,0.474862289678075,0.9030131554526324,0.8648637538751804,36.25086636302311,-10.318535256351979,-38.02257103046359,0.01113654074008731
-0.47144153910887465,0.4589518032095827,0.9117717830662242,0.8691161519425562,35.01525798388,-9.638340235880435,-36.612149927195205,0.011191297346672112
-0.45328005181466424,0.44290590271244745,0.9202777088565592,0.8743359770337864,33.76913335127248,-8.977770039003019,-35.20172882392682,0.011258511164483473
-0.43511856452045383,0.4267278463017458,0.9285273105657361,0.880517237873046,32.51274549041739,-8.33710597026834,-33.791307720658445,0.011338105046008835
-0.41695707722624337,0.4104207578656786,0.9365167592050361,0.8876348880258319,31.24633700247241,-7.716645388940307,-32.38088661739006,0.01142975647728344
-0.3987955899320329,0.3939876483485298,0.9442420107263102,0.8956545282357343,29.97014171737063,-7.116702355798168,-30.970465514121674,0.011533022511405285
-0.3806341026378225,0.3774314589311144,0.9516987921784044,0.9045512901625137,28.684388047214153,-6.537608708228532,-29.560044410853294,0.011647582927665642
-0.3624726153436121,0.3607551071546852,0.9588825871222635,0.9143107537794024,27.38930256825666,-5.979715192888435,-28.149623307584914,0.011773252044545487
-0.34431112804940156,0.3439615330555713,0.9657886210433386,0.9249292179671695,26.085113603719478,-5.443392598577731,-26.739202204316523,0.011909982204058325
-0.32614964075519115,0.32705374529981407,0.9724118467639865,0.9364140009008132,24.77205480660737,-4.9290328891122215,-25.328781101048143,0.012057867639722034
-0.30798815346098074,0.31003486731780433,0.9787469298558755,0.9487837634052424,23.450368742524493,-4.437050336196123,-23.918359997779763,0.012217148640294134
-0.28982666616677033,0.2929081834389193,0.9847882340523876,0.9620688499898812,22.120310472490278,-3.967882652294989,-22.507938894511383,0.012388215941152218
-0.2716651788725599,0.27567718502615984,0.9905298066610232,0.9763116436759011,20.78215113575538,-3.5219921235083547,-21.097517791243003,0.012571615293277119
-0.2535036915783494,0.2583456166107874,0.9959653639758034,0.991566931884908,19.43618153261756,-3.0998667424425292,-19.687096687974613,0.01276805217467046
-0.235342204284139,0.24091752202696098,1.0010882766896732,1.0079022814211245,18.082715707237597,-2.7020213410833946,-18.276675584706233,0.012978396618865884
-0.21718071698992858,0.2233972905453298,1.0058915553093088,1.0253968425108957,16.72209453037412,-2.328998723482485,-16.866254481437853,0.013203667814974191
