x[0],x[1],x[2]
0.056353357811858656,0.40607684141692496,0.8012027820272358
0.07597632999581093,0.3856106368731143,0.8096493278022769
0.1210785266404435,-0.5487171210446004,0.7030288126806077
0.12244197779188454,-0.5250100542684151,0.7206749648707714
0.1236667865255695,-0.5008691465159584,0.7374527944070824
0.12479319744010137,-0.47536985487903216,0.7539563375587235
0.12580567075833654,-0.44850762740214034,0.7700739194175763
0.12668834393552775,-0.4202942755201729,0.7856861876575446
0.1274254026060495,-0.3907596008188254,0.8006682840843632
0.12800148895637092,-0.3599530150341499,0.8148922909150492
0.12840215246334566,-0.32794473370243504,0.8282301243492769
0.1286143275795602,-0.29482635267517987,0.8405568252709081
0.1286268154426956,-0.2607106828334922,0.8517541207446929
0.12843074331622145,-0.22573083272604272,0.8617140681966671
0.12801998434159687,-0.19003907829271152,0.8703424799070961
0.12743542868228044,-0.155993411945522,0.8771694630720783
0.12667656423892082,-0.12232745394973878,0.8826035588432652
0.12573573876367436,-0.08848578208073422,0.8867698632492614
0.12459232036729692,-0.053900440094698875,0.8897030382453972
0.12318148842132429,-0.017242947593841467,0.8913635631259466
0.1215820115799593,0.019092124978513668,0.8915454588656573
0.11980818106297625,0.054932784605773555,0.8902967982228381
0.11787618158332272,0.0901217255721312,0.8876842233560519
0.11580359234122657,0.12451834695384448,0.8837899689817423
0.11360885734037174,0.15800062514678342,0.8787086149498256
0.11131077114046994,0.19046624091523512,0.8725437085325489
0.10892800711895356,0.22183291970459534,0.865404440132143
0.10647870587324822,0.25203807072144147,0.8574025286308479
0.10398013010382111,0.2810378945547891,0.8486494178209302
0.10144835913767161,0.3088064096156767,0.8392537350578483
0.09879342670402197,0.3363938992302189,0.8289022882105986
0.1252890924020203,0.35676722297998575,0.8167127964788033
0.15381356997317458,0.3490716139602915,0.8151628021562715
0.18201815073774968,0.3410437037044017,0.8127475530357469
0.2109487184419426,0.33236824292636313,0.8093404656149006
0.2405294309165975,0.3230252597469238,0.8048604067963402
0.2706679395638785,0.3130008177453444,0.7992304765103684
0.30125582250023586,0.3022880876864394,0.7923804903280885
0.33216921643851144,0.29088846040177413,0.7842496511033402
0.3632700533910644,0.27881254215824414,0.7747892840279288
0.3944079959337781,0.2660809396948381,0.7639654876200972
0.4254230661634367,0.2527247592386711,0.7517615385505274
0.45614884236189085,0.23878578469979334,0.7381799121062634
0.486415644575169,0.22431652596782306,0.7232440230587804
0.5142946599312692,0.2102889981809972,0.7080109744984273
0.540932152394602,0.19620627563621362,0.6920227625639992
0.5667926378936091,0.18184171803699864,0.6750405137552538
0.5922852069084504,0.16694858123330633,0.6567544479496124
0.6182815141948007,0.15093033359204916,0.636355249531877
0.6430144949802469,0.13481765933236375,0.6151069484060808
0.6664016582483849,0.11869469341300318,0.5931445014828985
0.09148809751987369,-0.566101932023008,0.6936559165551834
0.06396037263905685,-0.5593688547830398,0.7021506640533665
0.03651371988447394,-0.5520728510506376,0.7098466844277141
0.00812081270464106,-0.543916591621557,0.7169998561783708
-0.02116714537832135,-0.5348563118733599,0.7235196456253005
-0.05128216078154466,-0.52485455653642,0.729313262232721
-0.0821392214929209,-0.5138818902211464,0.7342877849966447
-0.11363620895820738,-0.501918705575025,0.7383525072805657
-0.14565436882261543,-0.4889569583154402,0.7414215385041079
-0.17805946771481254,-0.47500170401935454,0.7434165771193344
-0.21070367325118974,-0.4600723203790954,0.7442697240244635
-0.24342807308582787,-0.4442033397472436,0.7439261832944959
-0.27606525553032907,-0.4274450816228412,0.742346736293369
-0.30650819617419695,-0.4109416542530556,0.7397159471566112
-0.3359651658779689,-0.39413625388412693,0.7360597942360224
-0.36493954775163573,-0.3767647074416001,0.7313463486702297
-0.3939003009578556,-0.35852245752839956,0.7254682628158918
-0.42388514053429976,-0.3386526134772228,0.7180778474645098
-0.45288750148459517,-0.3184171371140284,0.7095797614018786
-0.4807941239132122,-0.2979298759072735,0.7000534261414648
-0.5075125515722565,-0.27730332492765103,0.6895896431796865
-0.5329712757976256,-0.2566464007481355,0.678287729623409
-0.5571196312530449,-0.23606219646751414,0.6662524715687022
-0.5799270345081905,-0.21564610518716099,0.6535911504634561
-0.6013816228093753,-0.19548440280299104,0.640410799415438
-0.6214884377772398,-0.17565330000145066,0.6268157942392696
-0.6402673389260543,-0.15621840603898718,0.6129058201054934
-0.6577509813197915,-0.13723433467382717,0.5987740675409076
-0.6746213528390181,-0.11799862395613209,0.5839198190146593
0.0034152123384607424,-0.6787171276481613,0.5910426354855569
0.024003412380700254,-0.6619201498406072,0.6093320535053692
0.04397884980366234,-0.6447845029739153,0.626353578655561
0.06329930332819766,-0.6274201392711747,0.6421348511294995
0.08193408228710466,-0.6099285255883805,0.6567145497347796
0.10058240640528084,-0.5916840334618307,0.670666224039993
0.2789342165097204,0.621039752353411,0.5886470324879949
0.26371027910098205,0.6015410839505677,0.61530903862698
0.24825822216319227,0.581327667366672,0.6406449861525455
0.23266450703895367,0.5605301941330255,0.664584929583506
0.21701332302165824,0.539281034917656,0.6870816421716122
0.20138481013355178,0.5177109995774393,0.7081097931564018
0.18585355567669343,0.4959464104077606,0.7276644926379103
0.17048743789864235,0.4741066369455232,0.745759297845466
0.15534682843371933,0.452302153361122,0.7624238486304561
0.14048411304541197,0.4306330963644356,0.7777013246082474
0.1259433264311006,0.4091880469138418,0.7916460198790269
0.1111873511117525,0.3871848396586819,0.8048138125624043
0.06831646345783662,0.35422010936775294,0.8245368244900352
0.04121463547120294,0.3440375777202947,0.8306259681344714
0.014215943244950334,0.33354165763792276,0.8357917620901769
-0.013689202707556592,0.32232520441142654,0.8401899001596982
-0.04244813877382442,0.3103739913558992,0.8437216015988013
-0.07199175918332264,0.2976813002995587,0.8462877938749054
-0.10223435738087527,0.2842489810377988,0.8477916329794087
-0.13307361076483162,0.27008853664673,0.8481412597498357
-0.1643911181769061,0.25522203953172207,0.8472527785742662
-0.196053611602193,0.23968277577073083,0.8450533405511005
-0.22791487439269525,0.22351554083645903,0.8414841727775676
-0.2598182793102312,0.20677656140576145,0.8365033863586447
-0.2915993797842141,0.1895332853873486,0.8300885106057906
-0.32120890849978334,0.1729355786239492,0.8227503404717483
-0.3498259882408818,0.15638255278426427,0.8143502165137352
-0.37794057015861693,0.13960489557061753,0.8047803418081835
-0.4060067612374422,0.12231727128377813,0.7938494787900117
-0.43502609186380714,0.10383940254358096,0.781005555599379
-0.46305389876336533,0.08536791628952022,0.7670028720340182
-0.48998212128400975,0.0669954666018585,0.7519502166213009
-0.5157233300465252,0.048809213644944775,0.7359667842430697
-0.5402107809891065,0.030889479485625083,0.7191788040259856
-0.5633982218753225,0.013308448825821838,0.7017159886860036
-0.5852590601149119,-0.0038707647865906304,0.6837081612306356
-0.6057849525654966,-0.020594646680468124,0.6652822346743716
-0.6249839616225854,-0.0368194295689411,0.6465596471484719
-0.6428784591438308,-0.05251093842117472,0.6276542743541077
-0.6595030998334341,-0.0676443660545857,0.6086706014349345
-0.6755078869646336,-0.08278760284019035,0.5889272514195202
-0.6815292084278789,-0.05314018610061532,0.5854007675779568
-0.6793967754705216,0.08542410927578344,0.584057140213778
-0.6771247885679721,0.053260643875937534,0.5904788942212076
-0.6739928406993503,0.02194152581106452,0.5960303852414764
-0.6700515095924124,-0.008496534053726546,0.6007984548931556
-0.6652969531603755,-0.03812573939231827,0.6049185003877053
-0.6601755744469666,0.1721846172805665,0.5869588303071713
-0.6605202342261955,0.1379523138995698,0.5955519954357691
-0.6598258128784327,0.10431591411681464,0.6031153179295722
-0.6581658683503443,0.07139758393049285,0.6096885063272275
-0.6556102111422386,0.03928824804788477,0.6153305490639622
-0.6522154666015707,0.008033641452595134,0.6201213153333036
-0.6480022949178758,-0.02241937377147101,0.624171769195677
-0.6321682421282364,0.2632871003495156,0.5839890550635685
-0.6355702283153392,0.2279457897291075,0.5950556291843321
-0.6377704007051719,0.19276620856105597,0.6050538032450998
-0.6388330464980206,0.15794808104384653,0.6139582578617413
-0.6388274986990903,0.12365790220878675,0.6217782161890091
-0.6378252144229847,0.09003230930742288,0.6285484699902198
-0.6358956498197408,0.057174949807076735,0.6343246390097801
-0.6330988898271709,0.02514397996065037,0.639181958421342
-0.6294712229076997,-0.0060913028109251584,0.6432175958112081
-0.6012712589250994,0.32023182711263115,0.588153423942029
-0.6067055825453184,0.2848422797944373,0.6006439975142125
-0.6108823024411754,0.249202480819483,0.6121445385834817
-0.61384303244965,0.2136043895881486,0.6225511193963854
-0.6156475508134086,0.17827270675468743,0.6318203345918908
-0.6163615552900092,0.1433918506898217,0.639950943679458
-0.6160533800805644,0.1091134577459063,0.6469717816335147
-0.6147906156578203,0.07555467264698071,0.6529349051324227
-0.6126344478590572,0.042787071047323294,0.6579120760767502
-0.6096308665700603,0.010801219541083294,0.6619920997878017
-0.5661888471223986,0.37615391578188845,0.5898630527810343
-0.5735185937655742,0.34175883865683004,0.6035539071243705
-0.5797295121225876,0.306369034927355,0.6164833389571754
-0.5846841115076558,0.2705335999238241,0.6284552975850864
-0.5884120722272981,0.23460650901398658,0.6393207482832441
-0.5909713542100059,0.1988416440506661,0.6490106771805992
-0.5924248518564761,0.1634417813118674,0.6575101360621266
-0.592837240173184,0.12857335696241487,0.6648405060939488
-0.5922728912124711,0.09436688665081508,0.671049709811913
-0.5907919689443192,0.060907144654328435,0.6762064545395521
-0.5884459255429236,0.028203425629878667,0.6803939737348295
-0.5285603784344161,0.4288764407984928,0.588802959297322
-0.53640562342951,0.3967262228300894,0.6040507522321026
-0.5443264634337027,0.36298380266679053,0.6180222165968748
-0.5513215404008311,0.32775864704944674,0.6313626757849812
-0.5570514149540073,0.29183434158643645,0.6438372761564444
-0.56153981055071,0.2556714012575691,0.6552138397085823
-0.564851739376144,0.2195599573374777,0.6653840527527766
-0.5670503430085535,0.18372074472598382,0.6743149089640624
-0.5681967118046406,0.14833372486140795,0.6820187700959076
-0.5683507319552664,0.1135416750748093,0.688538839505165
-0.5675694847901921,0.07944132091978909,0.6939408883078695
-0.5659066123341041,0.04605733905279644,0.6983039650724561
-0.4982820654514671,0.44782050477243013,0.6009756889881536
-0.5066072579631511,0.41606980361892704,0.6166319848139284
-0.5139388685353161,0.3836581195124479,0.6314058019537128
-0.5216319987421454,0.34892480240572293,0.6450980856849615
-0.5281274738265159,0.313005933510715,0.6581099125349114
-0.5333459775158591,0.27669512043532835,0.6700611006430175
-0.5373845974289047,0.24032627699014936,0.680779755158912
-0.5403128124098863,0.204134039501234,0.6902110971743556
-0.5421882098273128,0.1683083739203596,0.6983582435917387
-0.5430644148352015,0.13300176523888926,0.7052599320697579
-0.5429929628360676,0.0983203857537639,0.7109794259018611
-0.5420268401865466,0.06429985155322991,0.715592365531956
-0.45797539779624885,0.49878171946649663,0.5928535496557417
-0.4676447985505184,0.46631989812630803,0.6114360923270026
-0.4765109480327073,0.4347131876758601,0.6276637323166465
-0.4843969910259849,0.4023957774100688,0.6429908190693848
-0.4912860452019767,0.3694368519799397,0.6573845405764828
-0.4981955704123772,0.3339573810112759,0.6710243224277163
-0.5040468492818465,0.2975671770304674,0.6836596732901261
-0.5087372627813761,0.2610306029496502,0.6950175694048714
-0.5123434649574838,0.22457893429927417,0.7050308334990476
-0.5149145290387204,0.18840428505102522,0.71369941373049
-0.5164929157622331,0.15266435185972435,0.721060790529257
-0.5171203138221401,0.11747062139577659,0.7271775808847393
-0.516845855464655,0.08286325708236832,0.7321229693942886
-0.4255936030029447,0.5167051009221537,0.6015695502300619
-0.4362701670424495,0.4842534043380393,0.6206182254299117
-0.4456631087976705,0.45283674553331027,0.6374349185223505
-0.4540911009393127,0.4206614267028821,0.6533339392164002
-0.46153451525298117,0.3877949046064156,0.6682821284394015
-0.4679795546847735,0.35430670095491246,0.6822476808721943
-0.4740554449888004,0.3181059769980269,0.6957585949699805
-0.4791997141877429,0.2815231066489634,0.7078929116364296
-0.4833613926110752,0.2449299666562202,0.7185896433757343
-0.4865464148023795,0.20851597821279957,0.7278692692186628
-0.4887691457030569,0.17244094953796418,0.7357777117656863
-0.4900512468716106,0.1368167736949039,0.7423819406985177
-0.49043274398432585,0.10167838459309234,0.7477547925186063
-0.3806540099976399,0.5643928450212848,0.588696221460183
-0.3925208489651484,0.5338862002861282,0.6090097768276956
-0.4039213187055659,0.5021037159111137,0.6282829193630912
-0.4141285418353032,0.47040240531448185,0.6459250172517826
-0.4230849922553378,0.4384174756758473,0.6624116592801781
-0.431070355717371,0.4056930450147441,0.6779317824444906
-0.43806785749227484,0.37229785703492674,0.6924527838627911
-0.44403100160561326,0.33773217000187666,0.7062389474950665
-0.4492362840822722,0.30146342670430176,0.7192402682161587
-0.4537211610906605,0.26495989736441916,0.7307074385601802
-0.45736498821667904,0.2284831223771912,0.7406839611752956
-0.46011618867327675,0.19221772704227882,0.7492298968484091
-0.46195468444764276,0.1562778694728999,0.756422565124739
-0.46290130770373494,0.12067754649949838,0.7623380543414016
-0.346813600396485,0.579721193399018,0.5946794636642885
-0.35889327281792255,0.5501911276278606,0.6152116235943723
-0.37047057136616707,0.5194407464704908,0.6347699320681512
-0.3814600087744184,0.4877590433321559,0.6531304443627787
-0.3914439943968216,0.4556256541515862,0.6702065819802132
-0.3999587838334182,0.42309295712119055,0.6863128447500743
-0.4074965789552974,0.3898413360284411,0.7014059244569362
-0.4137244466793716,0.35553771539132134,0.7158386795599744
-0.41909990651588047,0.3201552269360689,0.7292845117126064
-0.42380399296503113,0.28418365398987966,0.7413702356797556
-0.4277641097092603,0.2479818378165,0.7520125494682885
-0.43089510760111593,0.21179847817189057,0.7612298016298982
-0.433123395620227,0.1757611357424313,0.7690982689675845
-0.43443515385558323,0.1398219190166803,0.7757035052498917
-0.31287550510283596,0.59396011627177,0.5994333145438872
-0.3249059868773718,0.5655179645906602,0.6201818535046622
-0.3363237358275919,0.535777337008462,0.6401788733370488
-0.3470944210569337,0.5048751035703771,0.659262157768784
-0.3571160605858852,0.47297265931498444,0.6773219196306364
-0.3662595570534517,0.44020839004838924,0.6943129771205595
-0.37444538960821194,0.4066624267224479,0.7102227262580129
-0.3816601925819622,0.37238954253370093,0.725025189914006
-0.387943397036798,0.3374738965513158,0.7386550547055244
-0.39335140963155646,0.30207499320971715,0.7510162228728595
-0.39789565150791084,0.2664025604470788,0.7620424701408287
-0.40152603565237405,0.23066567716055011,0.7717319405553675
-0.40410374675323324,0.19497874703999993,0.7801816775999746
-0.4054445543011552,0.159099014207803,0.7875926720492281
-0.27910890213852796,0.6071909994514071,0.6028410328869686
-0.29077004155358643,0.5798427011347146,0.6238871892223175
-0.301829871730015,0.5509928217644506,0.644442114464512
-0.312361435535919,0.5207785311976267,0.6642439725233362
-0.3223237002745131,0.4893395217314009,0.6831209737030695
-0.33164539645130003,0.4568216026242714,0.7009460424229901
-0.3402726040844791,0.4233734239087671,0.7176137532387006
-0.34815741356128316,0.389154506247289,0.7330383248164767
-0.355267224949562,0.35433526123821873,0.7471490624499776
-0.36157548190618916,0.3190968349725819,0.7598949801089543
-0.367068547081947,0.28364137080956675,0.7712381308703677
-0.37169961647740385,0.24818913575612608,0.7811795875489697
-0.37530311925100596,0.21298214435501955,0.7898013515222692
-0.377158215773504,0.1766244501666605,0.7978442729492214
-0.24433470525197182,0.6205533208329977,0.6043294861353121
-0.2566282629177353,0.5932755832171324,0.6262316001530085
-0.2672460178172123,0.56508511501427,0.6475016438204244
-0.27753853710888476,0.5354985800260629,0.6679922388842034
-0.28742945104891815,0.5046184909497015,0.6875641710134143
-0.2968398607600957,0.4725708529762133,0.7060898568746482
-0.30571226168016297,0.4394997793986033,0.7234500376439126
-0.31399205324121565,0.4055687672266057,0.7395424028084239
-0.32163590295628747,0.3709553952231457,0.7542827325905939
-0.3286127921544754,0.3358470384279502,0.7676069304087962
-0.3348986477171294,0.30043389308507484,0.7794757030485195
-0.34049418739153814,0.2649103442997509,0.7898646832436323
-0.3454046643838911,0.2294653186080895,0.7987748652642618
-0.34856181589980295,0.19342525438756522,0.8069023060208328
-0.22229299821357307,0.6060992063695448,0.6270801982070783
-0.23271721629714653,0.578124620259244,0.6493185818140522
-0.24282188273589322,0.5490744299828586,0.6704884813355074
-0.2526216623676015,0.518794668488193,0.6906767606129917
-0.26205138572899733,0.48733167392091525,0.709814701757403
-0.2710560731555506,0.454794671031101,0.7277983322371696
-0.27958014679863996,0.42132683794934855,0.7445257800369671
-0.2875767603832371,0.3870920440653171,0.7599074656225038
-0.29501001249660574,0.35226552427476887,0.7738721424978255
-0.3018575703271067,0.31702338234473837,0.7863702577557965
-0.3081090804384467,0.28152413193655146,0.7973788043889466
-0.3137936810703373,0.2458690927140681,0.8068964710347223
-0.31897221961067274,0.20990277874025523,0.814983157245449
-0.1982104231353949,0.5902043140848228,0.6499011430949723
-0.20833717602114019,0.5615650677333368,0.6717442190217862
-0.21806227505193007,0.5318800075237128,0.6924972937100561
-0.22746290033744104,0.5010574226492339,0.7121812186362305
-0.2365184166546981,0.46914675283464946,0.7307259150241348
-0.24518337702793844,0.43625840003906236,0.748039918737318
-0.2534124867258956,0.40253508475181343,0.764033780087797
-0.2611667982571643,0.3681364157982202,0.7786318018494631
-0.2684170614523232,0.3332251615305336,0.7917785503815126
-0.2751460807168151,0.29794763246850237,0.8034437395191963
-0.2813411653635167,0.2623909601830252,0.8136326767566113
-0.2869708940064645,0.22645933387477005,0.8224134459589811
-0.17410670961208186,0.5730343259528674,0.6718024374381186
-0.18386833922392185,0.543912619506963,0.6930739471168359
-0.1932297306064883,0.5137447062809574,0.713252162967654
-0.2022795632146983,0.4825104086060553,0.7323023172792016
-0.21100636253682153,0.45027683976013433,0.7501513730871961
-0.21937566951239365,0.4171595573373381,0.7667152139798096
-0.22735002698782528,0.3832996612487055,0.7819164500861091
-0.2348958627724944,0.34884713349331986,0.7956944206828771
-0.24198537725983718,0.31394155570043103,0.8080122380241573
-0.24859032024901578,0.2786786085098271,0.8188657312633851
-0.25463163563788405,0.24303903259510923,0.8283083717840894
-0.15007997832584233,0.5549443767485069,0.692468583273585
-0.15946553174200265,0.525422082971134,0.7130935274650271
-0.16848858160146937,0.49488126320064735,0.7326009372112874
-0.17722046888403287,0.4633460463256686,0.7509349817147255
-0.18565592528018568,0.4308990915135642,0.768022037666331
-0.19376710683294854,0.39765905183784533,0.783786697259538
-0.20152103890021453,0.36376105907984263,0.7981648719266525
-0.20888431323575177,0.32933747484888987,0.8111129214506357
-0.21581703651568387,0.2944907146767564,0.8226166942864467
-0.2222352537451866,0.25924834255796597,0.8327075049942567
-0.12621453910119396,0.5361383495354535,0.7117763414703195
-0.1352528362027575,0.5062866946150033,0.7316969681192649
-0.14396513399572192,0.4754658199883376,0.7504707150958069
-0.15241221303347396,0.4437274528564112,0.7680341560762779
-0.16059127045346244,0.4111635757693465,0.7843181483395038
-0.16847754361620937,0.3778909008695096,0.7992582713598144
-0.1760375459873384,0.34403142412843835,0.8128057342409158
-0.18322641234819886,0.3096885092473685,0.8249370333899129
-0.18995791432583192,0.2749147155003481,0.8356661354789618
-0.10261199481513768,0.5167775465470573,0.729665502750995
-0.11133814910328171,0.48666601384110375,0.7488391065684712
-0.11977207715857988,0.455649784904065,0.7668363078584625
-0.1279675829661041,0.4237955931924384,0.7835952991822261
-0.13592208520383267,0.39119763341768377,0.7990554413570097
-0.14360938352441657,0.3579632759523834,0.8131658121399196
-0.15098510351823202,0.3241907530912708,0.825895788901786
-0.15796393663243352,0.28994243871886316,0.8372459477079258
-0.07936885039827819,0.49700239996015394,0.7461160767737839
-0.0878216282433189,0.4666999298327211,0.7645119600809562
-0.09601067063298034,0.4355655771332755,0.7817061974560277
-0.10398548598305739,0.4036709771982214,0.7976445078308384
-0.11174048143569125,0.3711040024819754,0.8122782061279116
-0.11923857115529211,0.33795168001354564,0.8255730283414463
-0.12639783766024096,0.30427518847712864,0.8375202662097337
-0.05657595498532875,0.4769408706341577,0.7611350519035566
-0.06479399859284532,0.4465122523130654,0.77873522219087
-0.07276940722400914,0.41532658822585633,0.7951153617462916
-0.08054790816640289,0.38344989082229286,0.8102334328564753
-0.0881126215119939,0.35095133483469715,0.8240566282167923
-0.09538940298886013,0.31788136207841644,0.836571755105681
-0.03431570806129264,0.45670860081434383,0.7747513705198956
-0.04233476307655892,0.4262090914695997,0.7915513743174919
-0.050121271322092875,0.39502187818210643,0.80712178382109
-0.057712047963748146,0.363192186172873,0.8214382237410183
-0.06505211542011496,0.3307492207350852,0.8344897694175177
-0.012661155248756687,0.43640571085815927,0.7870131832937436
-0.020510361177362144,0.40587206422605304,0.8030237808217493
-0.02811672232328693,0.3747008045724861,0.817807285965665
-0.03548161228769964,0.34288630280913873,0.8313663684172851
0.008323419599424838,0.4161088853568696,0.7979875413897359
0.0006307076775516147,0.3855391024795884,0.8132399416328855
-0.006753271235616156,0.35432382996446277,0.8272901648435891
0.02858114143487178,0.3958486491478559,0.8077666527668108
0.02108632362332484,0.3651344998223171,0.8223333654884488
0.04807183736833582,0.37551112609000376,0.8165050475255187
-0.17266541810194191,0.6442593631308866,0.6042487289269759
-0.1500932876194795,0.6272030440261962,0.6277645630137542
-0.12690516697245208,0.6093290286656307,0.6500870814137851
-0.10355427031747855,0.5907194096442888,0.6710641490710986
-0.08026818617134945,0.5714678986787123,0.6906384430861772
-0.05720412427454678,0.5516930401925282,0.7087753364565587
-0.03448152400555672,0.5315176313675867,0.7254653899722885
-0.012196036552986662,0.5110659406179128,0.7407178012122607
0.009577475055253254,0.4904594052000124,0.7545580453632552
0.030786168185425053,0.46981368016433583,0.7670249785886388
0.05140587870233019,0.4492362993740955,0.7781671947335672
0.0714638451161084,0.4288224651418119,0.7880382048041329
0.09114045875381949,0.4086278998651536,0.796691066995192
-0.1363144394362302,0.652251649402443,0.604967899522759
-0.11340962439192774,0.6345577512974555,0.6280722230473168
-0.09014158402643348,0.6159819741485356,0.6499543848250263
-0.06682007752930888,0.596659992376144,0.6704714242506367
-0.043650461920326504,0.5767225481155365,0.6895547401543005
-0.020780093190105903,0.5562988591637272,0.7071773236043039
0.0016785798631694451,0.5355193637812246,0.7233368464173489
0.02363991743372768,0.5145117818287634,0.7380506626669456
0.04504378023605316,0.49339711278530474,0.7513523454127042
0.06586015099914691,0.4722849797218194,0.7632885027560223
0.08610663171601067,0.451264141929252,0.7739162242667996
0.10591616708728359,0.4303627482548098,0.7833068814099018
-0.0996262148556096,0.6591819371707052,0.6046104456767354
-0.07643408280979135,0.6407822349873283,0.6273403847271991
-0.053087313182061925,0.6215044762677343,0.6487787937026603
-0.029827054302516816,0.6015023316991129,0.6688088604318613
-0.0068269506767796775,0.5809155429376576,0.6873794619552603
0.01578331210257001,0.5598824493300719,0.7044732287257142
0.03790618026259875,0.5385383195411423,0.7200969378380261
0.05947245692473873,0.5170113823459269,0.734276689941938
0.08044374510994134,0.4954172930579993,0.7470545559808677
0.10082521750479269,0.47384818644932375,0.7584867643629638
0.12071069970924482,0.4523347565850668,0.7686495917912355
-0.06242347787584527,0.6650438412184033,0.6031749320614668
-0.03906935554580828,0.645918952989879,0.6255096255260135
-0.01573319229662124,0.6259515907366572,0.6464805277147997
0.0073835234579133465,0.6052936744528659,0.666006795197087
0.03013249971950642,0.5840916382335568,0.6840533536255003
0.052403507090111906,0.5624884139239184,0.7006144850386775
0.07411788291035869,0.5406200781096173,0.7157069725646367
0.09522881894164564,0.5186099660536654,0.7293662832574559
0.11573037773542287,0.49655734600658513,0.7416449836654414
0.13568768189850522,0.4745035826398601,0.7526188962834693
-0.024787948982502528,0.6697707515389537,0.6006602183998755
-0.001395634728395827,0.6499398158106945,0.62255625290223
0.021825002875970088,0.6293079628397669,0.643035891032473
0.044702998729991304,0.6080290791500664,0.6620440172771511
0.06711383568195971,0.5862529620731041,0.6795610329621369
0.0889689152301784,0.5641231682004266,0.6955929723784439
0.11021327563798373,0.5417710014500658,0.7101670337751101
0.13083140960011277,0.5193040639100426,0.7233300985501447
0.15086718071452462,0.49677613902856244,0.7351547874258356
0.013128131440151776,0.6733125550801774,0.5970576650008718
0.03644126088226017,0.6528081553633409,0.6184767956814735
0.059442006980973516,0.6315509545984512,0.6384434505513069
0.0819886333443375,0.6096960330756084,0.6569235962075
0.10398191884174539,0.5873932738467924,0.6739116428683629
0.12535909826458505,0.5647813276454443,0.6894252304821309
0.14609658437899972,0.541975956569214,0.7035039804675417
0.16622236414101338,0.5190426119687431,0.716215674653967
0.051144567709681246,0.6756311365288841,0.5923738688923391
0.07426898985164714,0.6544993450655431,0.6132819290140474
0.0969538724513329,0.6326667997043002,0.6327184738638582
0.11908884883496226,0.6102877595091402,0.6506663481973518
0.14060412665040345,0.587506843196843,0.6671328119390902
0.16146978572968804,0.5644468269866484,0.6821490216962224
0.181702224801672,0.5411827035177582,0.6957769634842282
0.08907074270368653,0.6767077724412612,0.5866284970164678
0.11190851760579673,0.6550053806982777,0.6069962396453356
0.13419803780509176,0.6326546670062301,0.625890532732761
0.1558648180711218,0.6098041830366622,0.6433078709596559
0.17687539114644196,0.5865817456390701,0.6592700142504697
0.19723874133869848,0.5630685883908402,0.6738328009845416
0.14918951615290743,0.6543355688914771,0.5996561110782817
0.1710335765647268,0.631524399512265,0.6180003628705658
0.19221759821404721,0.6082409638390115,0.6348978853682011
0.21274858114555012,0.5845679962251431,0.6503985693479625
0.18596984768690422,0.6525137038638378,0.5913045594456425
0.20737365716507034,0.6292831879898018,0.6090967374952649
0.2281304808229777,0.6055482627314038,0.6255140168073421
0.24325335427561942,0.6258779544503045,0.5992533619152776
0.2975475054997545,0.5941208879360873,0.6070303554921358
0.28164724500379923,0.5742458958760852,0.6331796589051503
0.2655989350675851,0.5536554178541618,0.6579687560756196
0.2494696993122394,0.532518299472617,0.6813142665847042
0.233334420508076,0.5109826352534165,0.7031726634871655
