arclength,x,y,curvature
176.33503438362092,-118.5796035422969,-123.4806284152957,0.10367494842228493
182.52222857251988,-119.02392040016679,-122.93072648978422,0.3425007364273072
188.7094227614189,-119.5021740048531,-122.56478954586244,1.020829880747502
194.89661695031785,-120.00695033952229,-122.51615852586856,1.4141754638141895
201.0838111392168,-120.53195040913799,-122.89484474738009,0.47448611231756077
207.27100532811582,-121.07376688610998,-123.77724039872217,0.13406676130582323
213.45819951701478,-121.6336607559426,-125.19582903447692,0.045232736428657376
219.64539370591373,-122.2193379628836,-127.12889607099177,0.015231626673903069
225.83258789481278,-122.84672605557269,-129.49023928188885,0.000641996367598537
232.0197820837117,-123.54174914413693,-132.11888419991547,-0.011873960895963596
238.20697627261066,-124.34099388087701,-134.77202181457744,-0.030581103022424876
