arclength,x,y,curvature
110.74884866192674,-115.08864659134228,-41.1207391413722,-0.0014324629982032848
114.63477317638034,-115.52531336008879,-41.114796737490934,0.13677750159191776
118.5206976908339,-115.97106132523115,-41.135563789142566,0.2587877549405296
122.40662220528749,-116.41374430248172,-41.20789890229777,0.3652490537272596
126.29254671974104,-116.84226481619582,-41.35226795857227,0.42390481816193915
130.1784712341946,-117.24835713845857,-41.58304344013328,0.3977711761672269
134.0643957486482,-117.62837032817127,-41.906803754606116,0.2984244225809235
137.95032026310176,-117.98505127013821,-42.32063255998061,0.17455802778083068
141.83624477755535,-118.32932771415288,-42.81041808951781,0.055118340752397584
145.72216929200889,-118.68209048850815,-43.34915329769167,-0.06465045533780163
149.60809380646245,-119.07543350655716,-43.89577523046685,-0.19207934086400905
