disc,arclength,x,y,curvature,devstage,genotype,crosssection
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,-0.677573858069394,0.608149728883491,-0.21973594858846235,0.009446866751806275,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,4.416990219454874,-4.417941137255669,-0.4889964944253296,0.009400671343774711,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,9.511554296979142,-9.42620921409827,-0.9955159671441114,0.009234079325242948,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,14.606118374503382,-14.411623756263468,-1.7350676573788821,0.008973024672224888,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,19.70068245202765,-19.369224010498996,-2.701464653918395,0.008648262144229896,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,24.79524652955189,-24.29388298858304,-3.8870636546122777,0.008292802995498907,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,29.889810607076157,-29.180071240173824,-5.28326877762088,0.007939725047291298,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,34.984374684600425,-34.02162062565879,-6.881035372665068,0.0076207045557576255,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,40.078938762124665,-38.81148808900393,-8.671373832276045,0.007365375042148373,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,45.17350283964893,-43.54151943060331,-10.645853403045207,0.0072014145520399135,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,50.2680669171732,-48.2022130801282,-12.797105996873912,0.007155140115394415,wL3,ecadGFPnbG4myoVI,Along_DV
